iter	RMSE
4786	26037637.43
4787	26034697.08
4788	26033368.44
4789	26029814.64
4790	26024637.83
4791	26023325.76
4792	26022254.59
4793	26021356.15
4794	26020155.76
4795	26019003.38
4796	26015885.02
4797	26011816.91
4798	26007724.4
4799	26005132.49
4800	26001817.15
4801	25998423.91
4802	25997352.47
4803	25996510.72
4804	25992102.45
4805	25990500.15
4806	25985590.16
4807	25981365.1
4808	25976316.05
4809	25973448.2
4810	25971610.51
4811	25967414.31
4812	25962302.54
4813	25961568.07
4814	25960267.86
4815	25959078.84
4816	25953833.06
4817	25953192.76
4818	25950379.47
4819	25947404.25
4820	25942518.72
4821	25938782.93
4822	25934795.78
4823	25931955.33
4824	25927391.13
4825	25924517.36
4826	25923665.32
4827	25920874.93
4828	25918381.56
4829	25915610.26
4830	25912536.33
4831	25908708.29
4832	25905053.06
4833	25900372.51
4834	25897541.38
4835	25894529.96
4836	25893700.41
4837	25892698.45
4838	25890890.03
4839	25885829.37
4840	25883563.88
4841	25879950.16
4842	25875661.48
4843	25873181.65
4844	25871898.44
4845	25869953.52
4846	25868808.04
4847	25867988.35
4848	25864897.05
4849	25861569.12
4850	25856606.59
4851	25852838.45
4852	25849998.26
4853	25849290.52
4854	25845747.64
4855	25843611.22
4856	25841340.96
4857	25840512.07
4858	25839791.15
4859	25836298.92
4860	25832013.8
4861	25831386.28
4862	25828888.61
4863	25827623.17
4864	25824290.27
4865	25821916.73
4866	25821205.8
4867	25817846.97
4868	25813516.05
4869	25810716.81
4870	25807549.07
4871	25802544.06
4872	25797826.38
4873	25792743.76
4874	25790131.53
4875	25789060.52
4876	25786364.77
4877	25782972.09
4878	25781561.11
4879	25777904.29
4880	25772888.37
4881	25772068.73
4882	25771206.95
4883	25766613.73
4884	25765757.69
4885	25761251.5
4886	25757202.39
4887	25752824.27
4888	25748838.31
4889	25744022.73
4890	25743465.06
4891	25740743.46
4892	25739197.91
4893	25736984.84
4894	25732079.36
4895	25730185.54
4896	25727616.04
4897	25726649.74
4898	25722671.99
4899	25719246.27
4900	25714851.32
4901	25710924.61
4902	25710227.66
4903	25709519.61
4904	25707687.09
4905	25704118.58
4906	25701527.66
4907	25698416.11
4908	25695887.36
4909	25692870.2
4910	25691551.26
4911	25686121.26
4912	25683858.89
4913	25679665.15
4914	25675750.1
4915	25672334.39
4916	25668954.92
4917	25664655.25
4918	25661864.38
4919	25661067.83
4920	25660275.95
4921	25657307.5
4922	25655117.71
4923	25650159.25
4924	25647027.73
4925	25645149.81
4926	25640041.38
4927	25636721.37
4928	25634883.91
4929	25634100.31
4930	25633841.93
4931	25628805.91
4932	25624111.49
4933	25621975.92
4934	25618905.35
4935	25613659.63
4936	25611153.5
4937	25607395.03
4938	25603580.24
4939	25599609.91
4940	25596338.36
4941	25595574.4
4942	25594463.77
4943	25589514.1
4944	25586753.67
4945	25585531.42
4946	25581654.66
4947	25579970.83
4948	25576152.92
4949	25574329.94
4950	25570560.03
4951	25567291.74
4952	25565443.85
4953	25563301.77
4954	25560379.75
4955	25557144.67
4956	25554664.2
4957	25553654.03
4958	25550260.11
4959	25547119.77
4960	25544307.76
4961	25542417.32
4962	25541885.79
4963	25538476.71
4964	25535739.6
4965	25534978.62
4966	25532867.52
4967	25532192.01
4968	25531105.87
4969	25527415.88
4970	25525189.63
4971	25522012.95
4972	25519276.02
4973	25518272.53
4974	25515302.62
4975	25514632.03
4976	25512084.51
4977	25506575.44
4978	25502809.72
4979	25498842.31
4980	25498381.94
4981	25495501.58
4982	25494225.75
4983	25490818.52
4984	25486612.88
4985	25486087.62
4986	25483463.63
4987	25478074.43
4988	25476777.48
4989	25474506.33
4990	25472128.76
4991	25469436.43
4992	25467596.87
4993	25464801.38
4994	25461605.85
4995	25459821.49
4996	25456611.18
4997	25454882.99
4998	25451907.37
4999	25447353.22
5000	25445120.43
5001	25439574.57
5002	25434864.58
5003	25431845.18
5004	25428263.73
5005	25424478.49
5006	25421362.76
5007	25417036.21
5008	25412681.56
5009	25411949.61
5010	25405286.64
5011	25402030.46
5012	25401020.53
5013	25397456.78
5014	25393132.96
5015	25391966.03
5016	25388673.93
5017	25386513.6
5018	25382373.62
5019	25379884.7
5020	25377189.82
5021	25375713.28
5022	25373512.93
5023	25369312.89
5024	25368587.19
5025	25366738.49
5026	25362383
5027	25359923.99
5028	25355989.25
5029	25352309.63
5030	25347640.81
5031	25346923.47
5032	25343542.45
5033	25341737.72
5034	25338589.01
5035	25336258.42
5036	25330911.99
5037	25329912.52
5038	25325683.31
5039	25322439.2
5040	25318439.93
5041	25315088.34
5042	25310333.07
5043	25308279.44
5044	25304170.45
5045	25301608.96
5046	25300623.35
5047	25296256.51
5048	25291327.44
5049	25289598.8
5050	25285688.23
5051	25280281.26
5052	25277287.77
5053	25275049.05
5054	25272878.86
5055	25270453.6
5056	25267756.07
5057	25265167.39
5058	25263022.4
5059	25258507.05
5060	25256823.15
5061	25254008.54
5062	25251300.78
5063	25248754.82
5064	25246226.86
5065	25244387.08
5066	25241132.68
5067	25238653.52
5068	25235854.72
5069	25232465.95
5070	25231546.04
5071	25230561.33
5072	25228043.66
5073	25225720.89
5074	25223445.16
5075	25221049.97
5076	25217267.07
5077	25213977.14
5078	25210655.1
5079	25206710.82
5080	25203001.02
5081	25199594.32
5082	25197514.34
5083	25193215.92
5084	25191592.98
5085	25187335.19
5086	25184248.41
5087	25179508.24
5088	25176627.18
5089	25173818.21
5090	25170082.33
5091	25167233.65
5092	25163633.25
5093	25161152.25
5094	25160198.7
5095	25157373.9
5096	25155059.52
5097	25152410.39
5098	25149425.49
5099	25144834.49
5100	25139931.56
5101	25137150.31
5102	25133756.41
5103	25130158.3
5104	25127782.35
5105	25124208.96
5106	25121455.94
5107	25117215.41
5108	25114282.25
5109	25111498.23
5110	25108651.91
5111	25103404.48
5112	25101549.51
5113	25097422.24
5114	25096936.41
5115	25096299.48
5116	25092326.35
5117	25089137.43
5118	25086880.03
5119	25084072.39
5120	25080877.84
5121	25076091.22
5122	25073446.93
5123	25070361.78
5124	25068175.38
5125	25067244.52
5126	25064769.87
5127	25061546.13
5128	25056486.1
5129	25054220.42
5130	25051521.07
5131	25049553.96
5132	25046540.02
5133	25045415.82
5134	25042519
5135	25039893.27
5136	25037850.69
5137	25036143.05
5138	25032926.03
5139	25031431.85
5140	25028232.23
5141	25027191.06
5142	25023334.22
5143	25020310.28
5144	25018300.97
5145	25017663.56
5146	25012758.58
5147	25011034.4
5148	25008420.04
5149	25003590.67
5150	24995979.29
5151	24994330.8
5152	24991201.2
5153	24987781.59
5154	24985805.89
5155	24984115.67
5156	24983014.24
5157	24980587.89
5158	24979811.95
5159	24977839.34
5160	24974934.18
5161	24974310.65
5162	24970646.08
5163	24969731.51
5164	24967311.36
5165	24963690.34
5166	24960186.77
5167	24958799.91
5168	24956372.03
5169	24954665.3
5170	24951096.29
5171	24948608.05
5172	24946218.43
5173	24944102.18
5174	24942930.46
5175	24942027.41
5176	24940219.34
5177	24937473.67
5178	24934354.82
5179	24930481.64
5180	24926017.03
5181	24922946.75
5182	24918438.63
5183	24915708.09
5184	24912636.44
5185	24908684.17
5186	24905681.98
5187	24904848.72
5188	24901620.3
5189	24897145.83
5190	24896536.73
5191	24895355.87
5192	24893941.05
5193	24890496.71
5194	24886234.26
5195	24884535.28
5196	24883930.47
5197	24880862.01
5198	24876442.21
5199	24875205.69
5200	24872723.34
5201	24869678.92
5202	24866201.01
5203	24863832.21
5204	24861683.48
5205	24859150.68
5206	24856614.97
5207	24853669.29
5208	24850730.34
5209	24848476.83
5210	24847514.94
5211	24845406.12
5212	24841915.97
5213	24841156.45
5214	24837983.17
5215	24835373.86
5216	24834559.19
5217	24833813.78
5218	24828934
5219	24826543.82
5220	24823839.44
5221	24821894.03
5222	24819144.87
5223	24816659.42
5224	24813579.02
5225	24812183
5226	24809604.76
5227	24807237.47
5228	24804662.56
5229	24801720.8
5230	24798892.03
5231	24796129.34
5232	24793873.37
5233	24790966.83
5234	24789231.45
5235	24785532.13
5236	24781063.78
5237	24779465.2
5238	24775040.27
5239	24772453.94
5240	24770341.01
5241	24767695.87
5242	24764897.16
5243	24763522.95
5244	24760595.96
5245	24757580.51
5246	24756980.71
5247	24754541.26
5248	24752035.88
5249	24750325.14
5250	24749523.01
5251	24748728.09
5252	24746175.5
5253	24743496.29
5254	24741028.35
5255	24738190.02
5256	24735856.27
5257	24733740.77
5258	24730649.35
5259	24726037.41
5260	24722973.51
5261	24720530.99
5262	24716249.98
5263	24713891.46
5264	24711911.67
5265	24710839.74
5266	24706734.75
5267	24704461.06
5268	24702248.22
5269	24700017.43
5270	24694729.13
5271	24692982.26
5272	24690356.28
5273	24687504.63
5274	24684039.43
5275	24680512.95
5276	24678907.16
5277	24678189.55
5278	24673178.48
5279	24670462.5
5280	24669883.78
5281	24667678.79
5282	24663249.08
5283	24660340.01
5284	24659581.64
5285	24656892.96
5286	24656347.07
5287	24655645.7
5288	24651252.18
5289	24648320.49
5290	24646049.9
5291	24643353.57
5292	24641665.21
5293	24639185.73
5294	24636657.74
5295	24633175.95
5296	24631182.67
5297	24628709.38
5298	24625272.68
5299	24624578.87
5300	24621175.34
5301	24620069.25
5302	24617130.11
5303	24612885.72
5304	24610561.8
5305	24608736.47
5306	24606591.58
5307	24602271.47
5308	24601342.72
5309	24597335.27
5310	24594885.54
5311	24593832.18
5312	24592688.82
5313	24590002.95
5314	24587664.31
5315	24584286.83
5316	24582214.22
5317	24580029.11
5318	24576941.63
5319	24573570.52
5320	24570972.63
5321	24568457.51
5322	24563465.91
5323	24560691.66
5324	24556871.42
5325	24554198.39
5326	24552374.22
5327	24551595.35
5328	24551036.33
5329	24548240.36
5330	24544614.8
5331	24542744.3
5332	24540337.76
5333	24537515.79
5334	24534868.19
5335	24531557.05
5336	24531004.29
5337	24527681.41
5338	24525657.45
5339	24521607.13
5340	24519214.16
5341	24517522.39
5342	24516196.15
5343	24514672
5344	24513132.84
5345	24510172.71
5346	24507675.55
5347	24505013.09
5348	24501695.39
5349	24499167.73
5350	24496732.8
5351	24493392.32
5352	24490095.88
5353	24486920.57
5354	24484479.3
5355	24482784.38
5356	24482239.82
5357	24480619.63
5358	24479887.05
5359	24477603.81
5360	24476929.93
5361	24473718.87
5362	24470399.2
5363	24469064.16
5364	24468308.08
5365	24465393.15
5366	24462930.53
5367	24461091.27
5368	24458403.16
5369	24457193.37
5370	24452904.7
5371	24448382.6
5372	24446255.4
5373	24443518.96
5374	24442952.9
5375	24440574.05
5376	24435877.54
5377	24433326.78
5378	24431119.49
5379	24429183.24
5380	24426683.63
5381	24423578.47
5382	24419306.73
5383	24416927.65
5384	24412471.53
5385	24410540.86
5386	24407459.52
5387	24405447.5
5388	24403799.3
5389	24401135.97
5390	24395118.22
5391	24392955.4
5392	24388267.58
5393	24385933.89
5394	24383920.58
5395	24381167.74
5396	24378078.91
5397	24375739.98
5398	24373006.74
5399	24370279.29
5400	24367268.41
5401	24364691.34
5402	24360805.33
5403	24358896.6
5404	24358091.57
5405	24356539.07
5406	24352898.82
5407	24350205.2
5408	24346884.25
5409	24343680.96
5410	24341558.62
5411	24337486.12
5412	24334371.99
5413	24332541.85
5414	24329888.62
5415	24327998.12
5416	24327343.53
5417	24324824.95
5418	24321217.5
5419	24316837.75
5420	24312880.73
5421	24312012
5422	24310908.67
5423	24306297.48
5424	24300895.74
5425	24298753.31
5426	24297232.4
5427	24293213.17
5428	24289272.45
5429	24288314.54
5430	24287791.39
5431	24284482.98
5432	24283036.59
5433	24280764.98
5434	24278257.19
5435	24274360.6
5436	24273832.56
5437	24271301.59
5438	24268706.92
5439	24265979.15
5440	24263569.26
5441	24261643.5
5442	24257554.54
5443	24255258.96
5444	24252070.21
5445	24248131.5
5446	24241053.2
5447	24239176.68
5448	24236000.55
5449	24231544.49
5450	24228761.31
5451	24224814.05
5452	24221025.47
5453	24219174.87
5454	24216089.62
5455	24211923.69
5456	24208754.16
5457	24204982.09
5458	24202889.43
5459	24200707.92
5460	24198858.65
5461	24196737.17
5462	24193990.56
5463	24190840.49
5464	24189058.29
5465	24187366.87
5466	24186195.58
5467	24182194.65
5468	24180000.9
5469	24178792.92
5470	24176746.55
5471	24173947.51
5472	24171909.37
5473	24169614.35
5474	24166141.04
5475	24165064.9
5476	24164273.26
5477	24161639.62
5478	24158584.88
5479	24155692.6
5480	24152148.42
5481	24149000.34
5482	24147506.52
5483	24147105.46
5484	24144701.15
5485	24142110.14
5486	24138075.67
5487	24132992.94
5488	24130243.57
5489	24127387.76
5490	24126763.17
5491	24125217.61
5492	24121377.89
5493	24118979.63
5494	24118443.67
5495	24116633.05
5496	24114553.9
5497	24111671.09
5498	24109194.05
5499	24104428.26
5500	24101802.73
5501	24096871.99
5502	24094707.26
5503	24092469.16
5504	24091854.16
5505	24088682.01
5506	24088050.92
5507	24085685.47
5508	24085181.36
5509	24082599.46
5510	24079356.61
5511	24076735.27
5512	24072291.98
5513	24068500.89
5514	24066886.31
5515	24063827.27
5516	24063218.27
5517	24060643.03
5518	24057956.79
5519	24055575.54
5520	24054648.34
5521	24051569.78
5522	24050426.68
5523	24047212.14
5524	24045589.95
5525	24044850.31
5526	24042011.21
5527	24038445.12
5528	24035657.43
5529	24031585.39
5530	24028633.91
5531	24028112.71
5532	24025243.13
5533	24021524.78
5534	24020801.99
5535	24020462.23
5536	24016095.12
5537	24013480.15
5538	24011210.15
5539	24007188.83
5540	24005853.43
5541	24002210.79
5542	24001619
5543	23997957.82
5544	23996364.44
5545	23993946.58
5546	23993028.52
5547	23989875.6
5548	23989206.99
5549	23987941.87
5550	23984961.85
5551	23982140.71
5552	23980261.63
5553	23978434.38
5554	23977887.12
5555	23976577.32
5556	23975330.64
5557	23969868.89
5558	23967295.93
5559	23964777.41
5560	23962011
5561	23958121.99
5562	23955675.38
5563	23954973.6
5564	23953536.93
5565	23950081.34
5566	23946487.78
5567	23944657.51
5568	23942174.63
5569	23938578.34
5570	23934319.49
5571	23933094.54
5572	23930476.48
5573	23928536.7
5574	23925182.42
5575	23922234.32
5576	23919699.99
5577	23917471.7
5578	23916784.18
5579	23914283.18
5580	23912292.21
5581	23909454.07
5582	23908884.96
5583	23905483.85
5584	23904029.68
5585	23900352.27
5586	23899913.05
5587	23895508.85
5588	23892499.53
5589	23891936.24
5590	23890303.08
5591	23885419.7
5592	23884860.71
5593	23883524.4
5594	23880816.29
5595	23878427.17
5596	23874254.98
5597	23873787.44
5598	23869991.79
5599	23866327.36
5600	23862893.63
5601	23859798.85
5602	23858167.85
5603	23854763.44
5604	23854351.19
5605	23852901.83
5606	23850348.66
5607	23849651.18
5608	23848553.06
5609	23848222.3
5610	23844908.97
5611	23844411.3
5612	23840866.57
5613	23835972.77
5614	23833630.18
5615	23831231.96
5616	23828048.38
5617	23826215.17
5618	23824519.77
5619	23820764.59
5620	23820297.13
5621	23816171.1
5622	23813618.01
5623	23811734.71
5624	23807250.79
5625	23806848.47
5626	23805029.95
5627	23800462.86
5628	23798855.19
5629	23796456.75
5630	23793868.05
5631	23791797.65
5632	23788085.59
5633	23785683.01
5634	23782534.9
5635	23779660.65
5636	23777345.31
5637	23773044.51
5638	23770532.75
5639	23768540.75
5640	23765123.17
5641	23761568.23
5642	23758319.59
5643	23753558.98
5644	23751445.3
5645	23747384.15
5646	23743341.35
5647	23742176.33
5648	23741012.29
5649	23736792.64
5650	23732794
5651	23730331.43
5652	23727711.24
5653	23723819.11
5654	23719130.64
5655	23716918.75
5656	23714233.72
5657	23712475.03
5658	23709769.32
5659	23707875.51
5660	23707202.33
5661	23704489.07
5662	23702104.88
5663	23700088.35
5664	23697211.21
5665	23695683.29
5666	23692002.04
5667	23689602.72
5668	23687854.76
5669	23684496.37
5670	23679549.27
5671	23675731.37
5672	23672023.23
5673	23670566.25
5674	23667818.8
5675	23665104.72
5676	23659986.49
5677	23656868.11
5678	23654833.67
5679	23652403.68
5680	23651911.17
5681	23650334.65
5682	23649663.14
5683	23648956.92
5684	23646772.88
5685	23646042.73
5686	23643172.07
5687	23639488.67
5688	23637444.85
5689	23632567.06
5690	23630172.06
5691	23627521.78
5692	23625244.52
5693	23622864
5694	23620615.34
5695	23618621.69
5696	23616599.93
5697	23613576.19
5698	23613220.62
5699	23612147.08
5700	23610177.43
5701	23607650.63
5702	23605479.96
5703	23604617.3
5704	23601531.69
5705	23598879.11
5706	23596312.61
5707	23595598.79
5708	23593302.89
5709	23590756.48
5710	23587229.7
5711	23586537.91
5712	23584181.09
5713	23581781.96
5714	23579320.75
5715	23577109.07
5716	23573735.38
5717	23571979.64
5718	23569162.85
5719	23568710.3
5720	23564778.07
5721	23563374.84
5722	23560614.37
5723	23560088.45
5724	23559400.87
5725	23556730.65
5726	23556050.26
5727	23552151.78
5728	23549368.08
5729	23547806.9
5730	23546583.24
5731	23542765.55
5732	23539021.82
5733	23534363.3
5734	23530118.44
5735	23526764.92
5736	23526485.03
5737	23524576.43
5738	23521123.73
5739	23520276.36
5740	23517406.38
5741	23514513.6
5742	23513656.46
5743	23510231.14
5744	23507124.07
5745	23504564.6
5746	23501993.61
5747	23499878.52
5748	23496734.12
5749	23496053.7
5750	23492621.35
5751	23489256.11
5752	23486051.69
5753	23482145.28
5754	23478944.23
5755	23475977.71
5756	23475558.59
5757	23474929.25
5758	23473873.84
5759	23473207.32
5760	23472548.19
5761	23469522.61
5762	23469145.92
5763	23467765.64
5764	23465938.05
5765	23463888.78
5766	23460866.19
5767	23459349.35
5768	23457286.27
5769	23455784.29
5770	23455353.7
5771	23451282.74
5772	23447147.22
5773	23443129.41
5774	23439560.34
5775	23438915.08
5776	23435785.39
5777	23431979.34
5778	23430722.01
5779	23430301.47
5780	23426910.17
5781	23425840.72
5782	23422540.07
5783	23420399.79
5784	23419646.37
5785	23417835.52
5786	23416165.31
5787	23413996.15
5788	23411687.54
5789	23411046
5790	23407803.1
5791	23405419.68
5792	23401308.96
5793	23397648.42
5794	23394839.2
5795	23392308.33
5796	23391279.62
5797	23390156.87
5798	23388165.99
5799	23384703.96
5800	23381986.74
5801	23377534.07
5802	23373850.26
5803	23371593.08
5804	23369429.24
5805	23366526.35
5806	23365894.19
5807	23364925.74
5808	23363035.4
5809	23359442.15
5810	23355580.42
5811	23351907.03
5812	23348974.98
5813	23344885.82
5814	23342397.36
5815	23338775.39
5816	23335601.17
5817	23334254.62
5818	23331940.66
5819	23330209.82
5820	23326922.65
5821	23324912.79
5822	23321881.4
5823	23319779.94
5824	23318458.72
5825	23316287.83
5826	23312984.82
5827	23308521.12
5828	23305417.27
5829	23304721.86
5830	23301234.84
5831	23297990.91
5832	23295533.87
5833	23292582.51
5834	23289488.6
5835	23286522.02
5836	23283042.12
5837	23281576.89
5838	23279990.31
5839	23279572.89
5840	23276319.79
5841	23273989.02
5842	23271697.57
5843	23268559.17
5844	23264884.83
5845	23260932.19
5846	23258075.24
5847	23257470.52
5848	23254929.6
5849	23253461.44
5850	23253169.27
5851	23251201.31
5852	23247937.75
5853	23243378.23
5854	23240158.78
5855	23237040.34
5856	23234839.56
5857	23232166.33
5858	23231530.65
5859	23229892.71
5860	23229242.47
5861	23226019.36
5862	23222638.56
5863	23220172.49
5864	23217051.67
5865	23214647.06
5866	23211578.71
5867	23208865.67
5868	23206083.36
5869	23205439.49
5870	23203304.49
5871	23200535.36
5872	23198672.71
5873	23197689.16
5874	23197304.55
5875	23195252.39
5876	23193328.3
5877	23190014.64
5878	23188000.35
5879	23185610.63
5880	23182671.87
5881	23181084.67
5882	23178478.9
5883	23176076.31
5884	23173081.52
5885	23170638.77
5886	23170021.34
5887	23166748.42
5888	23164464.2
5889	23163855.8
5890	23160951.25
5891	23160508.86
5892	23156772.97
5893	23153179.68
5894	23149639.2
5895	23146859.21
5896	23146235.63
5897	23143977.55
5898	23141896.29
5899	23141490.62
5900	23137568.37
5901	23137167.66
5902	23134792.98
5903	23134169.73
5904	23132002.57
5905	23130040.63
5906	23129581.48
5907	23127061.59
5908	23124480.46
5909	23121269.81
5910	23118282.78
5911	23115857.5
5912	23114346.07
5913	23112621.28
5914	23107832.44
5915	23105108.53
5916	23103989.55
5917	23102411.21
5918	23101118.9
5919	23097932.51
5920	23096009.18
5921	23093762.97
5922	23091753.44
5923	23088713.15
5924	23086055.07
5925	23083074.79
5926	23081449.81
5927	23081148.1
5928	23077850.41
5929	23077567.87
5930	23076315.5
5931	23073250.09
5932	23071209.01
5933	23068077.65
5934	23067848.66
5935	23064380.89
5936	23064065.56
5937	23060234.6
5938	23058814.92
5939	23055533.91
5940	23052465.23
5941	23048130.6
5942	23045608.06
5943	23045329.29
5944	23043116.27
5945	23040587.66
5946	23038378.36
5947	23036024.01
5948	23034783.98
5949	23033226.6
5950	23030102.88
5951	23027387.91
5952	23025218.32
5953	23022614.63
5954	23019437.59
5955	23016784.92
5956	23015319.79
5957	23011567.49
5958	23009338.34
5959	23007161.96
5960	23005222.19
5961	23004420.55
5962	23001895.52
5963	23000311.29
5964	22996704.31
5965	22993134.48
5966	22992353.97
5967	22989297.55
5968	22988452.31
5969	22987842.19
5970	22985951.39
5971	22984116.26
5972	22981100.35
5973	22978289.14
5974	22976423.24
5975	22975817.04
5976	22973778.03
5977	22972027.06
5978	22968654.08
5979	22966840.31
5980	22963299.74
5981	22961168.9
5982	22960314.32
5983	22958496.31
5984	22954235.46
5985	22951321
5986	22950104.74
5987	22946793.57
5988	22944788.88
5989	22942104.08
5990	22940519.74
5991	22938398.55
5992	22936246.7
5993	22934079.04
5994	22932852.07
5995	22930699.15
5996	22927669.26
5997	22924725.54
5998	22921908.56
5999	22919599.47
6000	22916876.07
6001	22916488.48
6002	22916260.16
6003	22911763.6
6004	22907787.3
6005	22904507.45
6006	22902576.03
6007	22901956.4
6008	22898640.15
6009	22896657.87
6010	22894285.51
6011	22891265.93
6012	22888029.81
6013	22886062.8
6014	22882650.95
6015	22881375.75
6016	22879094.6
6017	22875273.09
6018	22874013.43
6019	22870015.4
6020	22866625.5
6021	22863514.23
6022	22860689.79
6023	22857760.23
6024	22853626.75
6025	22851655.17
6026	22848516.84
6027	22846889.4
6028	22843611.66
6029	22840674.88
6030	22838288.53
6031	22835222.14
6032	22833346.32
6033	22830028.03
6034	22826848.42
6035	22824656.13
6036	22821382.87
6037	22818425.85
6038	22817187.72
6039	22814572.03
6040	22814269.47
6041	22813603.72
6042	22809569.28
6043	22808374.4
6044	22806783.43
6045	22802944.15
6046	22799918.21
6047	22796615.66
6048	22794854.28
6049	22793555.31
6050	22789609.15
6051	22786419.22
6052	22784431.61
6053	22780326.15
6054	22778301.5
6055	22775032.05
6056	22772866.29
6057	22771272.52
6058	22769326.97
6059	22767577.99
6060	22766680.84
6061	22765293.31
6062	22764707.34
6063	22763655.61
6064	22762307.25
6065	22759037.56
6066	22757820.43
6067	22755220.68
6068	22752397.36
6069	22750184.08
6070	22747533.65
6071	22744210.46
6072	22741075.85
6073	22738015.47
6074	22736809.89
6075	22734433.93
6076	22732896.14
6077	22731821.71
6078	22727806.15
6079	22725484.74
6080	22724275.53
6081	22720595.28
6082	22718796.12
6083	22716282.83
6084	22714296.17
6085	22710985.54
6086	22709412.17
6087	22707680.11
6088	22706446.58
6089	22703575.37
6090	22702135.26
6091	22699936.64
6092	22696387.82
6093	22695500.64
6094	22692895.98
6095	22690115.2
6096	22689025.12
6097	22685395.2
6098	22682900.7
6099	22680752.24
6100	22677290.92
6101	22674186.18
6102	22670349.97
6103	22666139.1
6104	22665345.34
6105	22663745.3
6106	22659551.29
6107	22658546.05
6108	22656664.18
6109	22655589.61
6110	22654018.44
6111	22651018.83
6112	22648218.13
6113	22646413.95
6114	22644265.27
6115	22643681.15
6116	22642216.69
6117	22640350.62
6118	22638999.11
6119	22637909.81
6120	22634829.36
6121	22634440.74
6122	22633861.81
6123	22631021.4
6124	22628852.61
6125	22627298.9
6126	22626724.77
6127	22623985.56
6128	22620162.16
6129	22617647.02
6130	22615099.08
6131	22614351.51
6132	22612523.49
6133	22611426.84
6134	22611174.66
6135	22607059.83
6136	22603998.47
6137	22603675.44
6138	22603312.7
6139	22601556.85
6140	22600381.64
6141	22599550.77
6142	22597211.9
6143	22595165.58
6144	22591812.51
6145	22588569.45
6146	22586217.27
6147	22582219.74
6148	22581145.86
6149	22579628.41
6150	22576658.73
6151	22573473.7
6152	22570362.98
6153	22569346.97
6154	22567640.79
6155	22565541.22
6156	22563081.01
6157	22562494.58
6158	22559814.97
6159	22558054.1
6160	22555858.93
6161	22551290.17
6162	22548744.05
6163	22544023.14
6164	22543511.54
6165	22541488.51
6166	22539943.5
6167	22538609.26
6168	22535333.39
6169	22530883.44
6170	22528831.71
6171	22525793.46
6172	22524299.76
6173	22522691.22
6174	22519401.5
6175	22515262.94
6176	22512946.51
6177	22510902.73
6178	22508685.11
6179	22506647.25
6180	22502459.14
6181	22500865.6
6182	22499593.6
6183	22496832.06
6184	22494259.16
6185	22493512.69
6186	22491402.65
6187	22489465.11
6188	22487221.6
6189	22484202.76
6190	22481123.43
6191	22479812.09
6192	22479153.89
6193	22476374.39
6194	22472714.27
6195	22469737.71
6196	22469493.1
6197	22467466.39
6198	22466300.51
6199	22463503.76
6200	22460655.59
6201	22458947.5
6202	22456189.33
6203	22455360.81
6204	22451883.43
6205	22450215.77
6206	22446197.23
6207	22444034.34
6208	22441523.31
6209	22439119.02
6210	22436393.9
6211	22433728.67
6212	22430928.76
6213	22428183.49
6214	22427207.68
6215	22423364.68
6216	22420415.6
6217	22420005.34
6218	22419605.13
6219	22415590.56
6220	22412290.67
6221	22411438.93
6222	22408938.8
6223	22405987.48
6224	22401488.02
6225	22400346.39
6226	22399541.94
6227	22396793.24
6228	22393816.21
6229	22391238.57
6230	22388593.78
6231	22385106.89
6232	22381986.27
6233	22379269.85
6234	22376086.37
6235	22375869.88
6236	22373747.08
6237	22371018.86
6238	22369335.41
6239	22367080.85
6240	22366109.56
6241	22364020.19
6242	22362015.25
6243	22358959.47
6244	22356498.66
6245	22354192.62
6246	22351235.83
6247	22348010.04
6248	22345129.16
6249	22342905.45
6250	22339957.79
6251	22337778.52
6252	22336030.31
6253	22332804.12
6254	22329583.2
6255	22329224.66
6256	22329105.81
6257	22326893.51
6258	22325989.1
6259	22323431.63
6260	22321319.94
6261	22318776.86
6262	22316567.65
6263	22315176.77
6264	22313957.33
6265	22310829.63
6266	22308638.44
6267	22307678.48
6268	22305212.59
6269	22301624.69
6270	22299465.77
6271	22297406.7
6272	22297096.47
6273	22295493.86
6274	22293655.74
6275	22290871.8
6276	22289002.03
6277	22286339.36
6278	22283445.63
6279	22280402.63
6280	22277660.55
6281	22276157.57
6282	22274304.03
6283	22272537.14
6284	22269466.76
6285	22267147.29
6286	22264674.17
6287	22261423.61
6288	22258049.13
6289	22255656.6
6290	22252656.04
6291	22250337.36
6292	22246816.95
6293	22244607.86
6294	22241716.1
6295	22239077.14
6296	22238481.67
6297	22236599.42
6298	22235205.58
6299	22233591.42
6300	22230692.46
6301	22228193.65
6302	22225319.18
6303	22221997.86
6304	22218648.06
6305	22215926.35
6306	22213156.46
6307	22209232.4
6308	22207076.18
6309	22204629.26
6310	22202996.36
6311	22200483.1
6312	22198478.37
6313	22197732.63
6314	22195952.84
6315	22192338.57
6316	22190630.25
6317	22188342.65
6318	22186224.51
6319	22184343.09
6320	22180943.31
6321	22180066.14
6322	22179248.78
6323	22177622.16
6324	22174981.58
6325	22173309.61
6326	22170834.35
6327	22169179.66
6328	22166721.56
6329	22166172.7
6330	22163326.24
6331	22159815.85
6332	22155959.07
6333	22153102.17
6334	22151559.83
6335	22149998.44
6336	22148108.26
6337	22146424.51
6338	22144736.94
6339	22144330.31
6340	22142314.95
6341	22141066.49
6342	22139034.16
